imageId,age,gender,ethnicity,emotion
002155,19.0,male,caucasian,happy
002156,32.0,female,caucasian,neutral
002157,31.0,male,caucasian,other
002158,6.0,female,caucasian,happy
002159,62.0,female,caucasian,neutral
002160,21.0,male,caucasian,slightlyhappy
002161,55.0,female,caucasian,happy
002162,15.0,male,caucasian,neutral
002163,29.0,male,caucasian,slightlyhappy
002164,4.0,male,caucasian,slightlyhappy
002165,16.0,male,caucasian,neutral
002166,16.0,female,asian,slightlyhappy
002167,56.0,male,caucasian,slightlyhappy
002168,39.0,female,caucasian,slightlyhappy
002169,45.0,female,caucasian,happy
002170,28.0,female,asian,slightlyhappy
002171,18.0,female,caucasian,neutral
002172,28.0,female,caucasian,slightlyhappy
002173,19.0,male,asian,slightlyhappy
002174,22.0,female,caucasian,neutral
002175,19.0,female,caucasian,slightlyhappy
002176,37.0,male,caucasian,neutral
002177,18.0,male,asian,slightlyhappy
002178,50.0,male,caucasian,neutral
002179,49.0,female,caucasian,slightlyhappy
002180,27.0,male,caucasian,slightlyhappy
002181,21.0,female,caucasian,slightlyhappy
002182,14.0,female,caucasian,slightlyhappy
002183,19.0,female,caucasian,slightlyhappy
002184,29.0,female,caucasian,slightlyhappy
002185,26.0,male,caucasian,neutral
002186,19.0,female,caucasian,slightlyhappy
002187,2.0,male,caucasian,neutral
002188,85.0,female,caucasian,neutral
002189,30.0,male,asian,neutral
002190,32.0,female,caucasian,happy
002191,36.0,female,caucasian,slightlyhappy
002192,50.0,female,caucasian,slightlyhappy
002193,10.0,male,caucasian,slightlyhappy
002194,28.0,male,caucasian,slightlyhappy
002195,29.0,female,caucasian,neutral
002196,20.0,male,caucasian,neutral
002197,23.0,male,caucasian,neutral
002198,49.0,male,caucasian,neutral
002199,16.0,male,caucasian,other
002200,48.0,male,caucasian,neutral
002201,30.0,female,caucasian,neutral
002202,39.0,male,caucasian,slightlyhappy
002203,49.0,female,caucasian,slightlyhappy
002204,19.0,female,caucasian,slightlyhappy
002205,43.0,male,asian,neutral
002206,64.0,male,caucasian,slightlyhappy
002207,21.0,male,caucasian,slightlyhappy
002208,30.0,male,caucasian,neutral
002209,26.0,male,caucasian,neutral
002210,24.0,male,caucasian,neutral
002211,19.0,male,caucasian,neutral
002212,35.0,male,caucasian,slightlyhappy
002213,65.0,male,caucasian,neutral
002214,5.0,male,caucasian,neutral
002215,21.0,female,caucasian,happy
002216,13.0,female,caucasian,neutral
002217,13.0,female,caucasian,slightlyhappy
002218,18.0,female,caucasian,neutral
002219,17.0,female,caucasian,neutral
002220,11.0,female,caucasian,neutral
002221,37.0,female,caucasian,slightlyhappy
002222,25.0,female,caucasian,neutral
002223,34.0,female,caucasian,slightlyhappy
002224,34.0,female,caucasian,neutral
002225,42.0,female,asian,slightlyhappy
002226,42.0,female,caucasian,neutral
002227,28.0,male,caucasian,happy
002228,42.0,female,caucasian,neutral
002229,27.0,male,caucasian,slightlyhappy
002230,27.0,male,caucasian,neutral
002231,14.0,male,caucasian,neutral
002232,23.0,female,caucasian,slightlyhappy
002233,24.0,male,caucasian,slightlyhappy
002234,30.0,female,caucasian,neutral
002235,46.0,female,caucasian,neutral
002236,66.0,male,caucasian,neutral
002237,46.0,male,caucasian,slightlyhappy
002238,26.0,female,caucasian,neutral
002239,28.0,male,caucasian,slightlyhappy
002240,16.0,male,caucasian,neutral
002241,1.0,male,caucasian,neutral
002242,22.0,female,caucasian,slightlyhappy
002243,39.0,female,afroamerican,happy
002244,30.0,male,caucasian,happy
002245,36.0,male,caucasian,neutral
002246,23.0,male,caucasian,neutral
002247,21.0,male,asian,neutral
002248,27.0,male,caucasian,slightlyhappy
002249,16.0,female,caucasian,happy
002250,23.0,male,caucasian,neutral
002251,32.0,female,caucasian,slightlyhappy
002252,17.0,female,caucasian,slightlyhappy
002253,1.0,male,caucasian,neutral
002254,31.0,male,caucasian,neutral
002255,20.0,female,caucasian,neutral
002256,22.0,male,caucasian,neutral
002257,18.0,male,caucasian,neutral
002258,66.0,male,caucasian,slightlyhappy
002259,8.0,male,caucasian,neutral
002260,2.0,female,caucasian,slightlyhappy
002261,52.0,female,caucasian,slightlyhappy
002262,32.0,female,caucasian,slightlyhappy
002263,15.0,female,caucasian,happy
002264,16.0,female,caucasian,neutral
002265,15.0,female,asian,happy
002266,40.0,female,caucasian,happy
002267,21.0,male,asian,happy
002268,19.0,female,caucasian,neutral
002269,18.0,female,caucasian,happy
002270,28.0,male,caucasian,slightlyhappy
002271,26.0,female,caucasian,slightlyhappy
002272,22.0,female,caucasian,slightlyhappy
002273,20.0,female,caucasian,happy
002274,20.0,male,afroamerican,neutral
002275,35.0,female,caucasian,slightlyhappy
002276,54.0,female,caucasian,neutral
002277,13.0,male,caucasian,neutral
002278,50.0,female,caucasian,slightlyhappy
002279,18.0,female,caucasian,neutral
002280,90.0,female,caucasian,neutral
002281,37.0,male,caucasian,neutral
002282,15.0,male,caucasian,neutral
002283,6.0,male,caucasian,slightlyhappy
002284,51.0,male,caucasian,neutral
002285,50.0,female,caucasian,slightlyhappy
002286,48.0,female,caucasian,slightlyhappy
002287,37.0,male,caucasian,neutral
002288,59.0,female,caucasian,slightlyhappy
002289,72.0,female,caucasian,neutral
002290,80.0,male,caucasian,neutral
002291,24.0,female,asian,slightlyhappy
002292,55.0,female,caucasian,neutral
002293,22.0,female,caucasian,slightlyhappy
002294,4.0,male,caucasian,neutral
002295,40.0,male,caucasian,neutral
002296,29.0,female,asian,slightlyhappy
002297,21.0,male,caucasian,slightlyhappy
002298,30.0,female,caucasian,slightlyhappy
002299,20.0,female,caucasian,slightlyhappy
002300,35.0,female,asian,slightlyhappy
002301,5.0,male,caucasian,slightlyhappy
002302,17.0,female,caucasian,slightlyhappy
002303,1.0,male,afroamerican,happy
002304,25.0,female,caucasian,slightlyhappy
002305,8.0,female,caucasian,neutral
002306,52.0,male,caucasian,slightlyhappy
002307,17.0,male,caucasian,happy
002308,22.0,male,caucasian,neutral
002309,27.0,female,caucasian,slightlyhappy
002310,33.0,male,caucasian,neutral
002311,26.0,female,caucasian,slightlyhappy
002312,38.0,male,caucasian,neutral
002313,36.0,male,caucasian,neutral
002314,36.0,male,caucasian,slightlyhappy
002315,14.0,male,caucasian,neutral
002316,46.0,male,caucasian,neutral
002317,30.0,male,caucasian,slightlyhappy
002318,48.0,male,caucasian,neutral
002319,48.0,male,caucasian,neutral
002320,51.0,male,caucasian,happy
002321,41.0,male,caucasian,happy
002322,7.0,female,caucasian,slightlyhappy
002323,27.0,female,caucasian,happy
002324,35.0,female,caucasian,happy
002325,20.0,female,caucasian,happy
002326,42.0,male,caucasian,happy
002327,24.0,male,caucasian,happy
002328,18.0,female,caucasian,slightlyhappy
002329,30.0,female,afroamerican,slightlyhappy
002330,28.0,male,asian,slightlyhappy
002331,58.0,female,caucasian,slightlyhappy
002332,40.0,female,caucasian,neutral
002333,14.0,male,caucasian,slightlyhappy
002334,6.0,male,caucasian,slightlyhappy
002335,34.0,male,asian,neutral
002336,36.0,male,caucasian,neutral
002337,55.0,male,caucasian,slightlyhappy
002338,23.0,female,caucasian,slightlyhappy
002339,16.0,female,caucasian,slightlyhappy
002340,85.0,male,caucasian,neutral
002341,54.0,male,caucasian,slightlyhappy
002342,23.0,female,caucasian,neutral
002343,30.0,female,caucasian,slightlyhappy
002344,55.0,male,caucasian,slightlyhappy
002345,59.0,male,caucasian,happy
002346,20.0,female,caucasian,happy
002347,12.0,female,caucasian,happy
002348,71.0,male,caucasian,neutral
002349,38.0,male,caucasian,happy
002350,5.0,male,caucasian,happy
002351,42.0,male,caucasian,slightlyhappy
002352,24.0,female,caucasian,happy
002353,55.0,female,caucasian,slightlyhappy
002354,42.0,male,caucasian,slightlyhappy
002355,20.0,male,caucasian,slightlyhappy
002356,1.0,male,caucasian,neutral
002357,23.0,male,asian,slightlyhappy
002358,47.0,male,caucasian,neutral
002359,2.0,female,caucasian,neutral
002360,46.0,male,caucasian,slightlyhappy
002361,47.0,male,caucasian,slightlyhappy
002362,30.0,male,caucasian,slightlyhappy
002363,48.0,male,caucasian,slightlyhappy
002364,36.0,female,caucasian,neutral
002365,27.0,female,caucasian,slightlyhappy
002366,10.0,male,caucasian,slightlyhappy
002367,23.0,female,caucasian,neutral
002368,51.0,male,asian,slightlyhappy
002369,37.0,male,caucasian,slightlyhappy
002370,25.0,female,caucasian,slightlyhappy
002371,37.0,male,caucasian,neutral
002372,37.0,male,caucasian,neutral
002373,70.0,male,caucasian,neutral
002374,23.0,male,caucasian,slightlyhappy
002375,30.0,male,caucasian,slightlyhappy
002376,55.0,male,caucasian,neutral
002377,37.0,male,caucasian,slightlyhappy
002378,41.0,male,caucasian,neutral
002379,30.0,male,asian,neutral
002380,52.0,female,caucasian,slightlyhappy
002381,30.0,female,caucasian,slightlyhappy
002382,50.0,male,caucasian,neutral
002383,27.0,male,caucasian,slightlyhappy
002384,62.0,female,caucasian,neutral
002385,28.0,female,caucasian,slightlyhappy
002386,55.0,female,caucasian,slightlyhappy
002387,52.0,female,caucasian,slightlyhappy
002388,34.0,female,caucasian,happy
002389,22.0,female,afroamerican,happy
002390,34.0,female,caucasian,slightlyhappy
002391,35.0,female,asian,slightlyhappy
002392,16.0,female,asian,slightlyhappy
002393,33.0,female,caucasian,happy
002394,7.0,male,caucasian,other
002395,30.0,male,asian,slightlyhappy
002396,33.0,male,caucasian,neutral
002397,14.0,female,caucasian,neutral
002398,25.0,female,asian,slightlyhappy
002399,1.0,male,caucasian,neutral
002400,38.0,female,asian,neutral
002401,30.0,female,caucasian,slightlyhappy
002402,20.0,female,caucasian,happy
002403,29.0,male,caucasian,neutral
002404,22.0,female,caucasian,neutral
002405,1.0,female,caucasian,neutral
002406,28.0,male,caucasian,other
002407,39.0,male,asian,slightlyhappy
002408,21.0,male,caucasian,other
002409,12.0,female,caucasian,slightlyhappy
002410,19.0,male,caucasian,slightlyhappy
002411,49.0,male,caucasian,happy
002412,24.0,male,caucasian,happy
002413,26.0,male,caucasian,neutral
002414,32.0,male,asian,neutral
002415,51.0,female,caucasian,slightlyhappy
002416,50.0,male,caucasian,slightlyhappy
002417,8.0,male,caucasian,slightlyhappy
002418,39.0,female,caucasian,slightlyhappy
002419,32.0,male,caucasian,neutral
002420,87.0,male,asian,slightlyhappy
002421,31.0,male,caucasian,slightlyhappy
002422,29.0,female,caucasian,happy
002423,25.0,male,caucasian,slightlyhappy
002424,50.0,male,caucasian,neutral
002425,41.0,male,afroamerican,slightlyhappy
002426,32.0,female,asian,neutral
002427,47.0,female,afroamerican,slightlyhappy
002428,37.0,male,caucasian,slightlyhappy
002429,2.0,male,caucasian,slightlyhappy
002430,6.0,female,caucasian,slightlyhappy
002431,44.0,female,caucasian,slightlyhappy
002432,47.0,female,caucasian,slightlyhappy
002433,43.0,female,asian,slightlyhappy
002434,20.0,female,caucasian,happy
002435,50.0,male,caucasian,slightlyhappy
002436,31.0,male,caucasian,slightlyhappy
002437,23.0,male,asian,slightlyhappy
002438,32.0,female,caucasian,happy
002439,2.0,female,caucasian,happy
002440,30.0,female,caucasian,neutral
002441,49.0,female,caucasian,slightlyhappy
002442,25.0,female,caucasian,neutral
002443,25.0,female,asian,slightlyhappy
002444,34.0,female,caucasian,neutral
002445,42.0,male,caucasian,neutral
002446,55.0,male,caucasian,slightlyhappy
002447,30.0,male,caucasian,neutral
002448,35.0,female,caucasian,neutral
002449,62.0,male,caucasian,slightlyhappy
002450,50.0,female,caucasian,slightlyhappy
002451,35.0,female,caucasian,slightlyhappy
002452,14.0,female,caucasian,slightlyhappy
002453,22.0,male,caucasian,slightlyhappy
002454,44.0,male,caucasian,neutral
002455,80.0,female,caucasian,slightlyhappy
002456,45.0,male,caucasian,slightlyhappy
002457,26.0,female,caucasian,happy
002458,10.0,female,afroamerican,neutral
002459,23.0,male,caucasian,slightlyhappy
002460,2.0,female,caucasian,neutral
002461,29.0,female,caucasian,slightlyhappy
002462,45.0,female,caucasian,neutral
002463,13.0,male,caucasian,slightlyhappy
002464,25.0,female,caucasian,neutral
002465,50.0,female,caucasian,slightlyhappy
002466,15.0,female,caucasian,slightlyhappy
002467,44.0,male,caucasian,neutral
002468,49.0,female,caucasian,slightlyhappy
002469,5.0,female,caucasian,slightlyhappy
002470,28.0,male,caucasian,neutral
002471,39.0,female,caucasian,slightlyhappy
002472,35.0,female,caucasian,slightlyhappy
002473,36.0,male,caucasian,slightlyhappy
002474,23.0,male,caucasian,neutral
002475,34.0,male,caucasian,slightlyhappy
002476,21.0,male,caucasian,slightlyhappy
002477,25.0,male,caucasian,slightlyhappy
002478,21.0,female,caucasian,slightlyhappy
002479,37.0,male,caucasian,slightlyhappy
002480,39.0,female,caucasian,slightlyhappy
002481,18.0,female,caucasian,slightlyhappy
002482,28.0,male,caucasian,neutral
002483,45.0,male,caucasian,slightlyhappy
002484,16.0,male,asian,neutral
002485,16.0,female,caucasian,neutral
002486,26.0,female,caucasian,slightlyhappy
002487,6.0,male,caucasian,neutral
002488,2.0,female,caucasian,slightlyhappy
002489,19.0,female,caucasian,happy
002490,22.0,male,caucasian,slightlyhappy
002491,23.0,female,asian,neutral
002492,72.0,male,caucasian,slightlyhappy
002493,6.0,male,caucasian,neutral
002494,77.0,male,caucasian,neutral
002495,14.0,female,caucasian,slightlyhappy
002496,22.0,male,caucasian,slightlyhappy
002497,29.0,male,caucasian,slightlyhappy
002498,41.0,female,caucasian,slightlyhappy
002499,26.0,female,afroamerican,neutral
002500,44.0,male,afroamerican,slightlyhappy
002501,4.0,male,caucasian,slightlyhappy
002502,27.0,female,caucasian,slightlyhappy
002503,25.0,female,caucasian,slightlyhappy
002504,1.0,female,caucasian,neutral
002505,32.0,male,caucasian,neutral
002506,27.0,male,caucasian,slightlyhappy
002507,42.0,female,caucasian,slightlyhappy
002508,28.0,male,caucasian,neutral
002509,1.0,male,caucasian,neutral
002510,68.0,male,caucasian,neutral
002511,27.0,male,caucasian,slightlyhappy
002512,22.0,female,caucasian,slightlyhappy
002513,19.0,male,caucasian,neutral
002514,29.0,female,caucasian,slightlyhappy
002515,21.0,female,asian,slightlyhappy
002516,21.0,female,asian,slightlyhappy
002517,53.0,male,caucasian,slightlyhappy
002518,26.0,male,caucasian,slightlyhappy
002519,16.0,male,caucasian,neutral
002520,1.0,female,caucasian,neutral
002521,90.0,male,caucasian,slightlyhappy
002522,41.0,female,asian,slightlyhappy
002523,4.0,male,caucasian,neutral
002524,22.0,male,caucasian,neutral
002525,26.0,female,asian,slightlyhappy
002526,15.0,female,caucasian,neutral
002527,16.0,female,caucasian,slightlyhappy
002528,10.0,female,afroamerican,slightlyhappy
002529,20.0,female,caucasian,slightlyhappy
002530,73.0,male,caucasian,neutral
002531,8.0,male,caucasian,happy
002532,14.0,female,caucasian,slightlyhappy
002533,28.0,female,caucasian,happy
002534,31.0,female,asian,happy
002535,14.0,female,caucasian,slightlyhappy
002536,15.0,female,caucasian,happy
002537,25.0,female,caucasian,slightlyhappy
002538,25.0,male,caucasian,slightlyhappy
002539,30.0,male,caucasian,happy
002540,28.0,female,caucasian,neutral
002541,27.0,female,afroamerican,neutral
002542,27.0,male,caucasian,happy
002543,38.0,male,asian,slightlyhappy
002544,20.0,female,caucasian,slightlyhappy
002545,26.0,male,asian,slightlyhappy
002546,33.0,male,asian,slightlyhappy
002547,52.0,female,caucasian,happy
002548,30.0,male,caucasian,neutral
002549,53.0,female,caucasian,slightlyhappy
002550,4.0,female,caucasian,neutral
002551,44.0,male,caucasian,slightlyhappy
002552,21.0,female,caucasian,slightlyhappy
002553,34.0,male,caucasian,neutral
002554,17.0,male,caucasian,slightlyhappy
002555,25.0,male,caucasian,slightlyhappy
002556,35.0,female,caucasian,slightlyhappy
002557,64.0,female,caucasian,neutral
002558,38.0,male,caucasian,slightlyhappy
002559,26.0,female,caucasian,slightlyhappy
002560,27.0,female,asian,slightlyhappy
002561,48.0,female,caucasian,slightlyhappy
002562,29.0,male,caucasian,slightlyhappy
002563,7.0,male,caucasian,neutral
002564,17.0,female,caucasian,slightlyhappy
002565,36.0,male,caucasian,neutral
002566,1.0,male,caucasian,neutral
002567,28.0,male,caucasian,slightlyhappy
002568,52.0,female,caucasian,neutral
002569,29.0,male,caucasian,neutral
002570,36.0,male,caucasian,neutral
002571,17.0,male,caucasian,other
002572,18.0,female,caucasian,slightlyhappy
002573,14.0,female,caucasian,slightlyhappy
002574,50.0,male,caucasian,slightlyhappy
002575,2.0,male,caucasian,neutral
002576,1.0,male,caucasian,neutral
002577,30.0,female,caucasian,happy
002578,47.0,male,caucasian,neutral
002579,40.0,male,caucasian,neutral
002580,33.0,male,caucasian,slightlyhappy
002581,59.0,female,caucasian,slightlyhappy
002582,27.0,female,caucasian,neutral
002583,40.0,female,caucasian,slightlyhappy
002584,24.0,female,caucasian,happy
002585,4.0,male,caucasian,slightlyhappy
002586,25.0,male,caucasian,neutral
002587,70.0,male,caucasian,slightlyhappy
002588,15.0,male,asian,neutral
002589,44.0,female,caucasian,slightlyhappy
002590,42.0,female,caucasian,slightlyhappy
002591,5.0,female,caucasian,neutral
002592,66.0,male,caucasian,neutral
002593,6.0,female,asian,neutral
002594,35.0,male,caucasian,neutral
002595,15.0,male,caucasian,slightlyhappy
002596,7.0,female,caucasian,slightlyhappy
002597,53.0,female,caucasian,slightlyhappy
002598,11.0,female,caucasian,happy
002599,37.0,male,caucasian,neutral
002600,37.0,female,caucasian,happy
002601,5.0,male,caucasian,neutral
002602,34.0,female,caucasian,happy
002603,36.0,female,afroamerican,happy
002604,51.0,female,caucasian,neutral
002605,47.0,male,caucasian,slightlyhappy
002606,18.0,female,asian,slightlyhappy
002607,33.0,female,caucasian,happy
002608,18.0,male,caucasian,neutral
002609,58.0,male,caucasian,neutral
002610,18.0,female,caucasian,neutral
002611,57.0,male,caucasian,neutral
002612,58.0,male,caucasian,neutral
002613,71.0,male,caucasian,neutral
002614,27.0,male,caucasian,neutral
002615,57.0,female,caucasian,slightlyhappy
002616,52.0,female,caucasian,slightlyhappy
002617,25.0,female,asian,slightlyhappy
002618,53.0,male,caucasian,neutral
002619,52.0,male,caucasian,slightlyhappy
002620,30.0,female,caucasian,slightlyhappy
002621,25.0,male,caucasian,neutral
002622,49.0,male,asian,slightlyhappy
002623,59.0,male,caucasian,neutral
002624,62.0,male,caucasian,neutral
002625,28.0,female,caucasian,neutral
002626,32.0,female,caucasian,slightlyhappy
002627,16.0,female,caucasian,slightlyhappy
002628,60.0,male,afroamerican,other
002629,34.0,female,caucasian,slightlyhappy
002630,7.0,male,asian,happy
002631,25.0,female,caucasian,neutral
002632,53.0,male,caucasian,happy
002633,6.0,male,caucasian,neutral
002634,90.0,female,caucasian,slightlyhappy
002635,46.0,female,caucasian,slightlyhappy
002636,41.0,female,caucasian,slightlyhappy
002637,16.0,male,caucasian,neutral
002638,20.0,female,caucasian,slightlyhappy
002639,36.0,female,afroamerican,neutral
002640,30.0,female,caucasian,slightlyhappy
002641,31.0,male,caucasian,neutral
002642,33.0,female,asian,slightlyhappy
002643,61.0,male,caucasian,slightlyhappy
002644,46.0,male,caucasian,happy
002645,12.0,female,caucasian,happy
002646,80.0,male,caucasian,slightlyhappy
002647,50.0,female,caucasian,slightlyhappy
002648,21.0,male,caucasian,slightlyhappy
002649,65.0,male,caucasian,neutral
002650,16.0,female,caucasian,happy
002651,4.0,male,caucasian,slightlyhappy
002652,63.0,female,caucasian,slightlyhappy
002653,32.0,male,caucasian,slightlyhappy
002654,18.0,female,caucasian,slightlyhappy
002655,28.0,female,asian,slightlyhappy
002656,20.0,male,caucasian,slightlyhappy
002657,40.0,male,caucasian,slightlyhappy
002658,7.0,male,caucasian,slightlyhappy
002659,30.0,female,caucasian,slightlyhappy
002660,37.0,male,caucasian,slightlyhappy
002661,100.0,female,caucasian,neutral
002662,42.0,male,caucasian,neutral
002663,4.0,female,caucasian,slightlyhappy
002664,19.0,male,caucasian,neutral
002665,47.0,male,caucasian,slightlyhappy
002666,34.0,male,caucasian,slightlyhappy
002667,17.0,male,caucasian,neutral
002668,39.0,female,caucasian,slightlyhappy
002669,52.0,male,caucasian,slightlyhappy
002670,19.0,female,caucasian,slightlyhappy
002671,22.0,male,caucasian,neutral
002672,25.0,female,caucasian,slightlyhappy
002673,60.0,female,caucasian,slightlyhappy
002674,25.0,male,asian,neutral
002675,17.0,male,caucasian,neutral
002676,27.0,male,asian,slightlyhappy
002677,57.0,female,caucasian,slightlyhappy
002678,9.0,male,caucasian,slightlyhappy
002679,34.0,male,caucasian,neutral
002680,42.0,female,caucasian,neutral
002681,1.0,male,caucasian,neutral
002682,28.0,female,caucasian,neutral
002683,23.0,female,caucasian,neutral
002684,32.0,female,caucasian,neutral
002685,7.0,female,afroamerican,happy
002686,36.0,female,caucasian,neutral
002687,50.0,male,caucasian,neutral
002688,19.0,female,caucasian,slightlyhappy
002689,13.0,female,caucasian,neutral
002690,40.0,male,asian,neutral
002691,33.0,male,caucasian,slightlyhappy
002692,23.0,male,asian,slightlyhappy
002693,11.0,female,caucasian,slightlyhappy
002694,35.0,male,caucasian,neutral
002695,44.0,female,caucasian,slightlyhappy
002696,30.0,female,caucasian,slightlyhappy
002697,34.0,female,caucasian,slightlyhappy
002698,23.0,female,caucasian,slightlyhappy
002699,70.0,female,caucasian,slightlyhappy
002700,29.0,male,caucasian,neutral
002701,6.0,female,asian,neutral
002702,35.0,female,caucasian,slightlyhappy
002703,19.0,female,caucasian,slightlyhappy
002704,11.0,male,asian,other
002705,21.0,male,caucasian,slightlyhappy
002706,19.0,male,afroamerican,slightlyhappy
002707,23.0,male,caucasian,neutral
002708,26.0,male,asian,neutral
002709,17.0,female,afroamerican,happy
002710,36.0,male,caucasian,slightlyhappy
002711,52.0,male,caucasian,neutral
002712,23.0,female,caucasian,happy
002713,24.0,female,asian,slightlyhappy
002714,2.0,male,caucasian,neutral
002715,12.0,male,caucasian,neutral
002716,20.0,female,caucasian,slightlyhappy
002717,34.0,male,caucasian,happy
002718,26.0,male,caucasian,happy
002719,14.0,male,caucasian,neutral
002720,16.0,female,caucasian,happy
002721,15.0,male,asian,neutral
002722,31.0,male,caucasian,neutral
002723,43.0,female,caucasian,slightlyhappy
002724,61.0,female,caucasian,happy
002725,20.0,female,caucasian,slightlyhappy
002726,45.0,female,caucasian,neutral
002727,41.0,female,caucasian,slightlyhappy
002728,33.0,male,asian,happy
002729,31.0,female,caucasian,slightlyhappy
002730,47.0,female,caucasian,neutral
002731,28.0,female,caucasian,happy
002732,4.0,female,caucasian,neutral
002733,40.0,female,caucasian,slightlyhappy
002734,20.0,female,caucasian,neutral
002735,52.0,male,caucasian,neutral
002736,39.0,female,caucasian,neutral
002737,32.0,male,caucasian,slightlyhappy
002738,34.0,female,caucasian,slightlyhappy
002739,7.0,female,caucasian,neutral
002740,24.0,female,caucasian,slightlyhappy
002741,40.0,female,caucasian,happy
002742,51.0,female,caucasian,neutral
002743,31.0,female,caucasian,neutral
002744,39.0,male,caucasian,slightlyhappy
002745,41.0,male,asian,neutral
002746,48.0,male,caucasian,neutral
002747,49.0,male,caucasian,neutral
002748,37.0,female,caucasian,slightlyhappy
002749,28.0,female,caucasian,slightlyhappy
002750,4.0,female,asian,slightlyhappy
002751,21.0,female,caucasian,happy
002752,16.0,female,caucasian,slightlyhappy
002753,33.0,male,asian,neutral
002754,31.0,female,caucasian,slightlyhappy
002755,25.0,male,asian,neutral
002756,25.0,male,caucasian,slightlyhappy
002757,41.0,female,caucasian,slightlyhappy
002758,46.0,male,afroamerican,neutral
002759,15.0,male,caucasian,neutral
002760,24.0,male,caucasian,other
002761,69.0,male,asian,other
002762,48.0,male,caucasian,slightlyhappy
002763,45.0,male,caucasian,slightlyhappy
002764,31.0,male,caucasian,slightlyhappy
002765,27.0,male,caucasian,slightlyhappy
002766,20.0,female,caucasian,slightlyhappy
002767,24.0,male,caucasian,neutral
002768,28.0,male,asian,slightlyhappy
002769,40.0,male,caucasian,neutral
002770,51.0,male,caucasian,neutral
002771,27.0,female,asian,neutral
002772,27.0,male,asian,slightlyhappy
002773,22.0,male,caucasian,neutral
002774,50.0,female,caucasian,neutral
002775,32.0,male,caucasian,slightlyhappy
002776,25.0,female,caucasian,neutral
002777,29.0,female,caucasian,slightlyhappy
002778,45.0,female,caucasian,slightlyhappy
002779,37.0,female,asian,slightlyhappy
002780,32.0,male,caucasian,slightlyhappy
002781,20.0,male,caucasian,slightlyhappy
002782,31.0,female,asian,slightlyhappy
002783,16.0,female,caucasian,slightlyhappy
002784,58.0,male,caucasian,other
002785,47.0,male,caucasian,other
002786,25.0,female,caucasian,slightlyhappy
002787,36.0,male,caucasian,other
002788,36.0,male,caucasian,neutral
002789,33.0,male,caucasian,slightlyhappy
002790,46.0,male,caucasian,slightlyhappy
002791,35.0,female,caucasian,slightlyhappy
002792,25.0,female,caucasian,slightlyhappy
002793,23.0,male,asian,slightlyhappy
002794,16.0,female,caucasian,slightlyhappy
002795,68.0,male,asian,neutral
002796,1.0,male,caucasian,neutral
002797,2.0,female,caucasian,slightlyhappy
002798,50.0,male,caucasian,neutral
002799,46.0,female,asian,slightlyhappy
002800,27.0,male,caucasian,slightlyhappy
002801,61.0,male,caucasian,neutral
002802,32.0,female,caucasian,neutral
002803,24.0,female,caucasian,happy
002804,45.0,female,caucasian,neutral
002805,35.0,male,caucasian,slightlyhappy
002806,28.0,female,asian,slightlyhappy
002807,7.0,male,caucasian,happy
002808,21.0,male,caucasian,happy
002809,51.0,female,caucasian,slightlyhappy
002810,64.0,male,caucasian,slightlyhappy
002811,55.0,male,caucasian,neutral
002812,17.0,female,caucasian,slightlyhappy
002813,54.0,female,caucasian,slightlyhappy
002814,39.0,male,caucasian,slightlyhappy
002815,35.0,female,caucasian,slightlyhappy
002816,49.0,male,caucasian,slightlyhappy
002817,33.0,male,caucasian,neutral
002818,35.0,female,caucasian,neutral
002819,16.0,female,caucasian,slightlyhappy
002820,43.0,female,caucasian,slightlyhappy
002821,2.0,female,caucasian,neutral
002822,42.0,male,caucasian,neutral
002823,58.0,female,caucasian,slightlyhappy
002824,20.0,female,afroamerican,happy
002825,70.0,male,caucasian,neutral
002826,17.0,male,caucasian,neutral
002827,46.0,female,caucasian,slightlyhappy
002828,21.0,male,caucasian,slightlyhappy
002829,23.0,female,caucasian,neutral
002830,28.0,male,caucasian,slightlyhappy
002831,63.0,male,caucasian,slightlyhappy
002832,18.0,male,asian,slightlyhappy
002833,56.0,male,caucasian,neutral
002834,24.0,male,caucasian,other
002835,21.0,male,asian,neutral
002836,17.0,female,caucasian,slightlyhappy
002837,38.0,male,caucasian,slightlyhappy
002838,48.0,female,caucasian,slightlyhappy
002839,51.0,female,caucasian,slightlyhappy
002840,26.0,male,caucasian,slightlyhappy
002841,46.0,male,caucasian,slightlyhappy
002842,41.0,male,caucasian,neutral
002843,28.0,female,caucasian,slightlyhappy
002844,31.0,male,caucasian,neutral
002845,37.0,female,caucasian,neutral
002846,65.0,male,caucasian,slightlyhappy
002847,1.0,female,caucasian,neutral
002848,5.0,female,caucasian,slightlyhappy
002849,19.0,female,caucasian,slightlyhappy
002850,15.0,female,asian,slightlyhappy
002851,34.0,male,caucasian,neutral
002852,52.0,male,caucasian,neutral
002853,34.0,male,caucasian,neutral
002854,38.0,female,caucasian,neutral
002855,72.0,female,caucasian,neutral
002856,46.0,male,caucasian,other
002857,19.0,female,caucasian,slightlyhappy
002858,30.0,female,caucasian,slightlyhappy
002859,46.0,female,caucasian,neutral
002860,24.0,male,caucasian,slightlyhappy
002861,42.0,male,caucasian,neutral
002862,17.0,female,afroamerican,neutral
002863,50.0,female,caucasian,slightlyhappy
002864,56.0,male,caucasian,slightlyhappy
002865,16.0,male,afroamerican,neutral
